,teks,label,clean_teks
1396,Maafin ya guys gak hari ini huhuhu,0,maafin ya guys gak huhuhu
1397,Mah melan lagi di kosan dila. Habis kerja kelompok tapi kepegat hujan :(,0,mah mel kosan dila habis kerja kelompok pegat hujan
1398,Makanya sebelum tibatiba layarnya hitam gt diapain? Jatoh?,0,tibatiba layar hitam gt diapain jatoh
1399,Makasih gais doakan kami yg masih berjuang ya 💪,0,makasih gais doa juang ya
1400,Makasih semuanyaaa mohon doanya yaaa,0,makasih semuanyaaa mohon doa yaaa
1401,"Malem aja lah, jam 5 nanggung banget mw maghrib haha",0,malem jam nanggung banget maghrib haha
1402,Mana duduk plg depan selalu kdg aku ga tau keadaan dblkg. Siapa yg hdr siapa yg engga. Wkwk,0,duduk langgan kdg ga tau dblkg hdr engga wkwk
1403,Mandi?? Aku selesei isya mau bobo,0,mandi selesei isya bobo
1404,Masak dikosan aku mau makan orek buatan kamu min,0,masak dikosan makan orek buat min
1405,Masih boleh ikutan gaaaa wkwkwkwk,0,ikut gaaaa wkwkwkwk
1406,Masih ngerasa bersalah ama kalian sebenernya,0,salah sebenernya
1407,Masih yang dekat sungai dulu kok diil 😁,0,sungai diil
1408,Matikan services spt antivirus dll.,0,mati services antivirus dll
1409,Mau minta kirim foto2 selempang yg kita waktu itu dong. Makasihhh,0,kirim foto selempang makasihhh
1410,Mau naik gojek tapi ga ada driver kayanya :( padahal bawaan banyak :(,0,gojek ga driver kaya bawa
1411,Mau nitip ga saya lagi di gerlong.,0,nitip ga gerlong
1412,"Mau sekalian dibawain kacamata ga, nanti aku keluar jam 10",0,dibawain kacamata ga jam
1413,Mau yang apa? Sunday atau apa? Terus rasa slainya apa?,0,sunday slainya
1414,Memperbaiki bug2 karna ganti db bbrp. Lg enak nonton td ditelfon 😂,0,baik bug karna ganti db lg enak nonton ditelfon
1415,Merica jeruk nipis aku ajaa,0,merica jeruk nipis ajaa
1416,Mgkin periksa nama id di view jg sep,0,periksa nama id view jg sep
1417,Min kalo ada inpo kosan perbulan share ya 😆,0,min kalo inpo kosan bulan share ya
1418,Min lg dmn? Mo ngambil sertifikat yg kompas hihu,0,min lg dmn ambil sertifikat kompas hihu
1419,"minal aidzin walfaidin, mohon maaf lahir dan batin ya semua akang teteh. ",0,mal aidzin walfaidin mohon maaf lahir batin ya akang teteh
1420,Minggunya pengen ke lembang git seharian ngubek bandung :(,0,minggu lembang git hari ngubek bandung
1421,Minta email github nya dong.,0,email github nya
1422,Mohon maaf lahir dan batin ipa3😚😚,0,mohon maaf lahir batin ipa
1423,Mohon maaf pak semalam saya Sudah konfirmasi tidak ikut remedial. Tapi di nilainya kenapa ikut remedial,0,mohon maaf malam konfirmasi remedial nilai remedial
1424,Ga ada birthday nya ? Wkwk,0,ga ulang nya wkwk
1425,"Mudah2an ya dil, besok mau coba ke telkom lg, doain yah (tear)",0,mudah ya dil besok coba telkom lg doain yah tear
1426,Mul snack satu lagi teteh kasih rafael ya,0,mul snack teteh kasih rafael ya
1427,Mungkin aa nya tau kl wajah nama1 bakal beda sendiri pas gaya ini (up),0,aa nya tau kl wajah nama beda pas gaya up
1428,"Murah nuy 30seorang, drpd naik angkot bisa 15rebu, belum ngetem, macet, gt",0,murah nuy drpd angkot rebu nongkrong macet gt
1429,"Naik kelapa ledeng turun di ciateul, sebelum terminal bgt. Terus naik kalapa dayeuh kolot turun di depan kantor bgt.",0,kelapa ledeng turun ciateul terminal banget kalapa dayeuh kolot turun kantor banget
1430,nama table table pasien_irj dan gnti data_pasien. lupa,0,nama table table pasien irj gnti data pasien lupa
1431,Nanti aku push aja ya kuota modem lg hbs,0,push ya kuota modem lg hbs
1432,Nanti aku siaraan diil,0,siaraan diil
1433,Nanti plg wisudaan aku lgsg ksana. Awas telat. Telat aku plg.,0,langgan wisuda lgsg ksana awas telat telat langgan
1434,Nanti sync aja di github dekstop nya.,0,sync github dekstop nya
1435,"Ngajak wida tuh, kan beliau habis seminar. Hihip",0,ngajak wida tuh beliau habis seminar hihip
1436,"Nikah juga proses put, kadang diatas, kadang dibawah, gak selalu enak enak wkwkwkwk",0,nikah proses put kadang atas kadang bawah gak enak enak wkwkwkwk
1437,Nomor OTP anda adalah [8874] -Telkomsel-,0,nomor otp telkomsel
1438,Ntar aku kirim link nya,0,kirim link nya
1439,Numpang berteduh wkwk. Aku tak punya tempat tujuan~,0,numpang teduh wkwk tuju
1440,"numpang promo yah, siapa tau ada yang berminat 😊 bisa liat di instagram nya ",0,numpang promo yah tau minat liat instagram nya
1441,"nama1  udh nama1 transfer, maacih nur 😊",0,nama nama transfer maacih nur
1442,"nama1 aku lg ngerjain tes ngoding di upi net, kalo mo pake motornya boleh, tp motornya jauh bgt",0,nama lg tes ngoding upi net kalo pakai motor motor banget
1443,"nya sore we atuh gi, kalo mau pagi / siang weekend nya",0,nya sore we atuh gi kalo pagi siang weekend nya
1444,Oh oke de. kalau selanjutnya isi deposit transfer kmn?,0,oh oke de isi deposit transfer kmn
1445,Oh oke Pak nanti saya lgsg kesana untuk kepastikan buka jam berapa? Ke bebek komar yg dekat dt bisa?,0,oh oke lgsg kesana pasti buka jam bebek komar dt
1446,Oh pantesan tau gitu lgsg foto dipusatnya aja put,0,oh pantesan tau gitu lgsg foto pusat put
1447,"Oh saya udh berangkat kayanya, ga ada koneksi..",0,oh berangkat kaya ga koneksi
1448,Oh udah yah haha aku bingung jd gimana udh ketinggalan banyak chat,0,oh yah haha bingung jd gimana tinggal chat
1449,"oh, kelurahan dll dari data_pasien ternyata. butuh oge.",0,oh lurah dll data pasien butuh oge
1450,Oiya ya nama1  ih knapa bsa begitu?sayang bgt tabungannya :(,0,oiya ya nama ih knapa begitusayang banget tabung
1451,ok nanti saya lihat dengan kehadiran. Siapa lagi yg nyaris2 nilainya?,0,ok lihat hadir nilai
1452,"ok,, kabarin yah, no m3 aku ke blokir, ga ada paket data, smsin aja ke asmul ya, ini kbtulan lagi free wife",0,ok kabarin yah nomor m blokir ga paket data smsin asmul ya kbtulan free wife
1453,ok. minta yang data dummy diagnosa_pasien ya. punten. makasih,0,ok data dummy diagnosa pasien ya maaf makasih
1454,"Okayyy, nanti siang jam 1an hehe. Ga kemana-mana hari ini?",0,okayyy siang jam an hehe ga kemanamana
1455,Oke deh aku jg emang pengen ngumpul sih kapan lg :(,0,oke deh jg emang ngumpul sih lg
1456,"Oke nama1, nanti udah beres bimbingan aku kesana",0,oke nama beres bimbing kesana
1457,oke gais tp dsni udh redaan hujannya. dtggu ya,0,oke gais dsni reda hujan dtggu ya
1458,Oke kalau untuk dp harus berapa%?,0,oke dp
1459,"Oke, Senin deh ya ke kantor. Aku sms bapa. Laporan nyusul aja gt mengingat di laporan jg ada lampiran dan revisi penguji*",0,oke senin deh ya kantor sms bapa lapor nyusul gt lapor jg lampir revisi uji
1460,oke. bentar aku solat dulu,0,oke bentar salat
1461,Okeee kalau telor butuhnya segimana?,0,okeee telor butuh segimana
1462,Okeyyy malem aja ya bahas apa ajanya yg dibawa,0,okeyyy malem ya bahas aja bawa
1463,Oo kalau kamu misalnya lanjut brp dit?,0,oo dit
1464,"ooh iya klo controler, ku kira td modelnya.",0,ooh iya klo controler ku model
1465,ouhhh gitu yaudah ntar besok aku chat lagi kalo aku mo ngampus,0,ouhhh gitu ya besok chat kalo pergi kampus
1466,Ouhhh trs ngedeteksi apa dil? Output nya apa?,0,ouhhh ngedeteksi dil output nya
1467,Pada ga aktif si tombol algoritma2 nya teh ga ngerti,0,ga aktif si tombol algoritma nya teh ga ngerti
1468,pada ngampus jamber gais?,0,pergi kampus jamber gais
1469,Padahal mau kesana tapi kyknya nama1 belum balik,0,kesana kyknya nama
1470,Pagi bu saya dengan nama1 dari Bebek Komar ...sangat bisa bu untuk pesanan besok bu...menu yang di pesan apa ya bu...diantar ke mana ya...nuhun,0,pagi bu nama bebek komar bu pesan besok bumenu pesan ya budiantar yanuhun
1471,"nama1  titip pesan, jumat pagi kita kumpul trus bapa minta tolong ke kita buat bareng2 bujuk nama1 kuliah lagi",0,nama titip pesan jumat pagi kumpul bapa tolong bareng bujuk nama kuliah
1472,Pak kalau seporsi berapa ya ?,0,porsi ya
1473,Pak mau pesen nasi goreng spesial 2 bungkus ke Graha desilla kmr 14.,0,pesan nasi goreng spesial bungkus graha desilla kmr
1474,Pak mau tanya kalau nilai remed lebih kecil itu diambil nilai nya yang remed atau tetap yang sebelum nya pak ?,0,nilai remed ambil nilai nya remed nya
1475,Pak saya pake yang 6.0 malah bingung pak,0,pakai bingung
1476,"Pak, indeks nilai B gabisa diturunin lagi pak? Soalnya kemaren saya liat nilai udah B, terus tiba2 turun jadi B- karena penilaiannya pake + -",0,indeks nilai bb gabisa diturunin kemaren liat nilai bb turun bb nilai pakai
1477,"Pak, MK yang nama1 kontrak Data Mining dgn kode IK566 bukan dwm, seperti yg bapak sampaikan dulu agar mengingatkan bapak ketika penginputan nilai, terimakasih.",0,mk nama kontrak data mining dgn kode ik dwm penginputan nilai terimakasih
1478,"Pake kamera nama1 2, kamera nama1 1, sama handy cam prodi 1",0,pakai kamera nama kamera nama handy cam prodi
1479,Paket tadi sore mendadak habis.,0,paket sore dadak habis
1480,"Paling seikhlasnya aja, yg mau nyumbang mangga, yg ngga, mangga gt",0,ikhlas nyumbang mangga mangga gt
1481,"Pas dia ngomong gtu km langsung diem ya nuy, kikuk gtu pasti diomongin kek gtu",0,pas ngomong gtu km langsung diem ya nuy kikuk gtu diomongin kek gtu
1482,"Pas sma gak pernah, tp kuliah disini org tua aku udah 2x pulang kampung",0,pas sma gak kuliah orang tua x pulang kampung
1483,Paspor di perpanjang bayar nya brp nuy?,0,paspor panjang bayar nya nuy
1484,"Patah hatinya level tinggi, jd bisa quotes begitu put",0,patah hati level jd quotes put
1485,"Pemakaian internet kamu sdh mencapai batasFUP,kecepatan akan disesuaikan.Lebih EKSIS dgnINTERNETGaul Bulanan Cuma Rp29,900! http://net.axisworld.co.id info838",0,pakai internet capai batasfupkecepatan disesuaikanlebih eks dgninternetgaul bulan rupiah httpnetaxisworldcoid info
1486,Penggunaan terakhir anda adalah 35417.00 dan telah memenuhi pemakaian pulsa minimum. Masa aktif kartu anda diperpanjang selama 30 hari dan akan aktif sampai 04/10/2016,0,guna penuh pakai pulsa minimum aktif kartu panjang aktif
1487,"penuh nama1 , si nama1  juga nyari, udh penuh..",0,penuh nama si nama nyari penuh
1488,"Perginya naik kelapa turun di pasar bunga wastukencana, terus naik caringin-sadang serang atau jalan",0,pergi kelapa turun pasar bunga wastukencana caringinsadang serang jalan
1489,"Permintaan Anda sedang diproses. Beberapa saat lagi Paket Internet anda akan di non-aktifkan, dan akan berlaku tariff dasar internet.",0,minta proses paket internet nonaktif laku tariff dasar internet
1490,"persiapkan dengan dokumen draftnya diambil di ruang saya, slide presentasi tuk pengujian..",0,siap dokumen draftnya ambil ruang slide presentasi tuk uji
1491,Perusahaannya apa aja kalau boleh tau?,0,usaha tau
1492,"pesan dari nama1 : Assalamu'alaikum wr.wb. Pak, Indonesia Android Kejar bekerjasama dengan Depilkom mau mengadakan pelatihan Android level intermediate, masih ada slot 2 orang lagi, syaratnya sudah pernah membuat app android dan ngebuild menggunakan Android Studio, barang kali di kelas Bapak ada yang berminat. Nuhun.o ya pelatihannya mulai hari sabtu besok, 2 April, setiap sabtu selama 7 pertemuan, bertempat di lab praktikum kita.",0,pesan nama assalamualaikum wrwb indonesia android kejar bekerjasama depilkom ada latih android level intermediate slot orang syarat app android ngebuild android studio barang kali kelas minat nuhuno ya latih sabtu besok april sabtu temu tempat lab praktikum
1493,"Pesanan #342877938 - mohon transfer Rp.59,755 ke BNI Account ####  sebelum 24 Jun, 2016. Mohon periksa email anda untuk info lebih lanjut.",0,pesan mohon transfer rupiah bni account jun mohon periksa email info
1494,Pilihannya hemat 2 jt atau lulus oct kan nanggung,0,pilih hemat jt lulus oct nanggung
1495,"Plg yth, paket 10 MB 1 hari Anda telah berakhir. Selanjutnya akan dikenakan tarif non paket.Aktifkan kembali paket Flash Anda di *363#",0,langgan hormat paket mbak kena tarif non paketaktifkan paket flash
1496,"Pokonya kalau ada yang mau push bilang aja usahain, bisi barengan push nya. Terus kalau push, pull dulu.",0,poko push bilang usahain bis bareng push nya push pull
1497,pulang nya jam 8 (kecewa),0,pulang nya jam kecewa
1498,"punten, ada yang punya kontaknya teh lulu 2011? nuhuun~",0,maaf kontak teh lulu nuhuun
1499,"Pusatnya disitu dy di bandung pasir koja, cmn bangunan lg dibangun, jd td aku di interview di toko nya, toko bangunan ",0,pusat situ dy bandung pasir koja cmn bangun lg bangun jd interview toko nya toko bangun
1500,"nama1  gedung manunggal tridaya pucakti pusenkav teh 1,5 ternyata wkwk",0,nama gedung manunggal tridaya pucakti pusenkav teh wkwk
1501,nama1 mau hunting kosan bentar gmn? Kita mau ngerjain dmn kita?,0,nama hunting kosan bentar gmn dmn
1502,Rasa mau sidang bulan depaaan mel. Jahaaat pisaaan,0,sidang depaaan mel jahaaat pisaaan
1503,"Registrasi gagal. Harap masukan tanggal yang benar (01 - 31), dengan format DDMMYYYY",0,registrasi gagal harap masuk tanggal format ddmmyyyy
1504,"route nya matiin aja, jadi nanti kalau mau akses ke project masing-masing ditembak aja.",0,route nya mati akses project masingmasing tembak
1505,"Rumah aku Gais, lewat pager garasi, karna pager orangnya ditutupi rumput liar hehehehe",0,rumah gais pagar garasi karna pagar orang tutup rumput liar hehehehe
1506,Saat2 terbaik mencari pasangan tuh pas kuliah bukan sih?  Apa enak ditempat kerja?,0,baik cari pasang tuh pas kuliah sih enak tempat kerja
1507,Salam jepret karet gelang. Hihip,0,salam jepret karet gelang hihip
1508,"Sama ingetin ya, ini kan web nya mau di publish, kita kan ikut develop tuh, nah di web nya ada nama kita atau jurusan ga?",0,ingetin ya situs nya publish develop tuh situs nya nama jurus ga
1509,"Sama ini, misal ini web di pake dan dapet komisi tuh, nah kita kecipratan ga? Nanya aja, hehe. Da gapapa meren nanya gitu. Engga kecipratan juga hapapa, tapi seengganya di web nya ada.",0,situs pakai dapet komisi tuh ciprat ga hehe da gapapa meren gitu engga ciprat hapapa seengganya situs nya
1510,"sama sama pak,ooh itu report sendiri ko pak yang bumiputera, saya ngedit yang nomer 16 nya pak, jadi saya post lagi 😁",0,pakooh lapor ko bumiputera edit nomor nya post
1511,"saya beri opsi untuk nabung nilai, jadi kontraknya semester depan dan nilai dimasukkan ke semester tsb.",0,opsi nabung nilai kontrak semester nilai masuk semester
1512,"Saya blm dpt ttd nama1. Paling kalian duluan aja, saya nyusul sendiri nanti.",0,dpt tanda tangan nama duluan nyusul
1513,Saya brsik masih cuti bati ke kantor har rabu,0,brsik cuti bati kantor har rabu
1514,"Saya buat banyak seri untuk PG, oleh karena itu jangan terlalu berharap bisa lihat punya teman (mungkin ini penyebab nilai PG jeblok kemarin?), waktunya akan terbatas dan ruangannya kita pake yg besar.",0,seri pagi harap lihat teman sebab nilai pagi jeblok kemarin batas ruang pakai
1515,"Saya ijin undur diri, kalau ada kepentingan mangga di japri saja. Terima kasih (middle eastern woman)",0,ijin undur penting mangga japri terima kasih middle eastern wanita
1516,"saya keluar kota sd jumat, senin tgl 12 pagi aja (jam 9), gabung sama gameprog.",0,kota sd jumat senin tanggal pagi jam gabung gameprog
1517,Saya meminta maaf atas apa-apa yang telah saya perbuat. maaf dari lisan ini yang belum terjaga. maaf atas perilaku yang kurang baik. maaf atas segala kesalahan baik yang tersadari atau yang tidak saya sadari.,0,maaf apaapa buat maaf lisan jaga maaf perilaku maaf salah sadar sadar
1518,"Saya menyimpulkan, kita debat diantara karena kita yg cupu ilmu nya, atau kemungkinan pertanggungjawaban pasca penelitian yg moal kepegang. Atau rasa sayang ortu di kampus yg pengen kita lulus cepat",0,simpul debat cupu ilmu nya pertanggungjawaban pasca teliti moal pegang sayang ortu kampus lulus cepat
1519,"Saya sedang nunggu beliau pak,beliau sdg ngobrol dgn client ",0,nunggu beliau pakbeliau ngobrol dgn client
1520,Scroll up down olshop nama1,0,scroll up down olshop nama
1521,Sebenernya di nama1 gada bulanan setau aku. Cuma aku dikasih izin aja sama ibu gitu. Kalau aku lanjut aku bayar 6jt,0,sebenernya nama gada bulan tau kasih izin gitu bayar jt
1522,"Segan baa lo ko wqwq hai di, gila kurus banget skrg diii",0,segan baa lo ko wqwq hai gila kurus banget diii
1523,Sekalian aku mau nanya alur dari rawat inap ke lab sama radiologi. Kalau obat kan ga ada yang ngolah.,0,alur rawat inap lab radiologi obat ga ngolah
1524,sekalian liburannya ke malaysia juga wkwk,0,libur malaysia wkwk
1525,"Selain dicetak, rundown jg dkrm ke email di nama1 nuhun. Dtgu d prodi sampai 4.30. Dipercepat 30 menit.",0,cetak rundown jg dkrm email nama nuhun dtgu d prodi cepat menit
1526,"Selain itu saya punya ide untuk menggabungkan beberapa device HP sebagai sumber sensor, misal untuk deteksi longsor atau gempa ini terkait trend sekarang: iOT (internet of thing), silahkan bagi yg tertarik :)",0,ide gabung device hp sumber sensor deteksi longsor gempa kait trend iot internet of thing silah tarik
1527,"Selamat pagi pak, untuk data table yg dibutuhkan sudah saya email. Apakah email saya msk Pak?",0,selamat pagi data table butuh email email msk
1528,"Selamat siang, mau reservasi bandros perorangan apakah bisa?",0,selamat siang reservasi bandros orang
1529,"Selamat sore Pak, besok kami bisa ke kantor jam brp Pak?",0,selamat sore besok kantor jam
1530,"Selamat sore teh, ini dg nama1 lg nyari kosan perbulan. Apakah ada yg kosong teh disana? Terima kasih.",0,selamat sore teh dg nama lg nyari kosan bulan kosong teh sana terima kasih
1531,Selamat TCASH TAP Anda telah aktif dengan SN: 100011398478 tgl. 21/08/2016 12:36:10 Info *800#,0,selamat tcash tap aktif sn tanggal info
1532,Selamat ulang tahun semoga panjang umur dan sehat selalu,0,selamat ulang moga umur sehat
1533,"Selamat utk teman2 yg wisuda, semoga berkah ilmunya dan dilancarkan urusan kedepannya.. sukses terus buat kt semua :)",0,selamat teman wisuda moga berkah ilmu lancar urus depan sukses kt
1534,Selamat nama1. Semoga selalu menempuh hidup yang bahagia dan selalu menyenangkan,0,selamat nama moga tempuh hidup bahagia senang
1535,"Selamatkan diri kalian guys, karna ""lulus bareng"" hanyalah kata hiburan semata",0,selamat guys karna lulus bareng hibur
1536,"Selamatkan diri kalian guys, karna ""nikah bareng"" hanyalah kebaperan sesaat #NaonAriDyah",0,selamat guys karna nikah bareng kebaperan naonaridyah
1537,"selisihnya brp? sesuai janji saya sbelumhya, bagi yg nilainya diperbatasan saya akan cek kehadiran. Tapi kalau jauh ya  gak bisa :)  nanti gak ada habisnya turun terus.",0,selisih sesuai janji sbelumhya nilai batas cek hadir ya gak gak habis turun
1538,"Semangat yang ibu gita, ibu putri dan bapak adison esok hari. Semoga diberikan yang terbaik. Aamiin",0,semangat gita putri adison esok moga baik aamiin
1539,Semangat!! Aku jg nanti bunganya aku titipin ya. Eh mau bunga atau makanan wid?,0,semangat jg bunga titipin ya eh bunga makan wid
1540,"Semau-maunya kita ama orang, gak bakal jadi kalau gak jodoh. Segeleh-gelehnya pasti bakal nikah kalopun jodoh",0,semaumaunya orang gak gak jodoh segelehgelehnya nikah kalo jodoh
